Filament,Productionline,Manufacturer,Model,Source,PrintTempFirstLayer (ºC),PrintTempOtherLayers (ºC),BedTempFrstLay (ºC),BedTempOthLay (ºC),EnclTempFrstLay (ºC),EnclTempOthLay (ºC),ExtrMultiplier,PressAdvaEnab,PressAdv,SmthTime,Cooling,FanSpeedMin,FanSpeedMax,BridgesFanSpeed,ChamberAuxFanSpd,DisFanFirstLayers,FllFanSpeedAt,MaxVolSpeed (mm^3/s),RetrLengt (mm),RetrSpd (mm/s),DeRetrtSpd (mm/s),RecommSpsMax (mm/s),RecommSpsMax
Hatchbox,Copper PLA,Snapmaker,J1s,Review,314,304,506,496,433,370,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Hatchbox,Wood Filament (Mixed),Snapmaker,Snapmaker 2.0,Review,315,305,507,497,434,371,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Hatchbox,Silver PLA,Snapmaker,SV01 Pro,Review,315,305,508,498,435,372,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Hatchbox,Gold PLA,Sovol,SV04,Review,315,305,509,499,436,373,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Hatchbox,White PLA,Sovol,SV06,Review,315,305,511,501,437,373,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Hatchbox,Black PLA,Sovol,SV06 Plus,Review,316,306,512,502,438,374,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,PLA,Sovol,SV07,Review,316,306,513,503,439,375,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,ABS,Zortrax,M200 Plus,Review,316,306,514,504,440,376,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,PETG,Zortrax,M300 Dual,Review,316,306,515,505,441,377,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,TPU,Ultimaker,Ultimaker S5 Pro Bundle,Review,316,306,516,506,442,378,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,PVA,Ultimaker,Ultimaker S5,Review,317,307,517,507,443,379,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,HIPS,Ultimaker,Ultimaker S3,Review,317,307,519,509,444,379,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,PLA+,Ultimaker,Ultimaker 2+ Connect,Review,317,307,520,510,445,380,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,ePC,Ultimaker,Ultimaker 2 Extended+,Review,317,307,521,511,446,381,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,eFlex,Ultimaker,Ultimaker 2+,Review,318,308,522,512,447,382,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,eLastic,Ultimaker,Ultimaker Original+,Review,318,308,523,513,448,383,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,ePA,Ultimaker,Ultimaker 3,Review,318,308,524,514,449,384,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,eCopper,Prusa,Original Prusa i3 MK3,Review,318,308,526,516,450,384,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,eAlfill,Prusa,Original Prusa i3 MK3S,Review,319,309,527,517,451,385,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,eSilk-PLA,Prusa,Original Prusa i3 MK3S+,Review,319,309,528,518,452,386,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,eMarble-PLA,Prusa,Original Prusa Mini,Review,319,309,529,519,453,387,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,eWood-PLA,Prusa,Original Prusa i3 MK2,Review,319,309,530,520,454,388,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,eCopper-PLA,Prusa,Original Prusa i3 MK2S,Review,320,310,531,521,455,389,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,eLastic,Prusa,Original Prusa i3 MK2.5,Review,320,310,532,522,456,390,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,ePA-CF,AnkerMake,M5,Review,320,310,534,524,457,390,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,ePA-GF,AnkerMake,M5C,Review,320,310,535,525,458,391,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
AMZ3D,PLA,Anycubic,Kobra 2,Review,321,311,536,526,459,392,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
AMZ3D,ABS,Anycubic,Kobra 2 Max,Review,321,311,537,527,460,393,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
AMZ3D,PETG,Anycubic,Kobra 2 Neo,Review,321,311,538,528,461,394,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
AMZ3D,TPU,Anycubic,Kobra 2 Plus,Review,321,311,539,529,462,395,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
AMZ3D,HIPS,Anycubic,Kobra 2 Pro,Review,322,312,540,530,463,396,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
AMZ3D,PVA,COMGROW,T500,Review,322,312,542,532,464,396,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
AMZ3D,Wood PLA,Creality,CR-10 Max,Review,322,312,543,533,465,397,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
AMZ3D,Carbon Fiber PLA,Creality,CR-10 SE,Review,322,312,544,534,466,398,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
AMZ3D,Silk PLA,Creality,CR-10 Smart Pro,Review,323,313,545,535,467,399,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
AMZ3D,Glow in the Dark PLA,Creality,CR-200B Pro,Review,323,313,546,536,468,400,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
AMZ3D,Flexible TPU,Creality,CR-3040 Pro,Review,323,313,547,537,469,401,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
AMZ3D,Marble PLA,Creality,CR-5 Pro High-​Temp,Review,323,313,549,539,470,401,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
AMZ3D,Bronze PLA,Creality,CR-​M4,Review,324,314,550,540,471,402,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
AMZ3D,Copper PLA,Creality,CR-10 V3,Review,324,314,551,541,472,403,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Polymaker,PLA,Creality,CR-10 Max,Review,324,314,552,542,473,404,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Polymaker,ABS,Creality,CR-10 SE,Review,324,314,553,543,474,405,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Polymaker,PETG,Creality,CR-10 Smart Pro,Review,324,314,554,544,475,406,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Polymaker,TPU,Creality,CR-200B Pro,Review,325,315,555,545,476,407,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Polymaker,PC,Creality,CR-3040 Pro,Review,325,315,557,547,477,407,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Polymaker,ASA,Creality,CR-5 Pro High-​Temp,Review,325,315,558,548,478,408,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Polymaker,PVA,Creality,CR-​M4,Review,325,315,559,549,479,409,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Polymaker,PolyWood,Elegoo,Neptune 3 Max,Review,326,316,560,550,480,410,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Polymaker,PolyMide,Elegoo,Neptune 3 Plus,Review,326,316,561,551,481,411,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Polymaker,PolyMax,Elegoo,Neptune 3 Pro,Review,326,316,562,552,482,412,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Polymaker,PolyLite,Elegoo,Neptune 4,Review,326,316,564,554,483,412,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Polymaker,PolyFlex,Elegoo,Neptune 4 Max,Review,327,317,565,555,484,413,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Polymaker,PolySupport,Elegoo,Neptune 4 Plus,Review,327,317,566,556,485,414,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Polymaker,PolySmooth,Elegoo,Neptune 4 Pro,Review,327,317,567,557,486,415,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Polymaker,PolyCast,FlashForge,Adventurer 3,Review,327,317,568,558,487,416,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Polymaker,PolyDissolve,FlashForge,Adventurer 3 Pro,Review,328,318,569,559,488,417,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,PLA,FlashForge,Adventurer 4,Review,328,318,570,560,489,418,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,ABS,FlashForge,Adventurer 4 Pro,Review,328,318,572,562,490,418,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,PETG,FlashForge,Creator 3 Pro,Review,328,318,573,563,491,419,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,XT,FlashForge,Guider 3,Review,329,319,574,564,492,420,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,NGEN,FLSUN,Super Racer,Review,329,319,575,565,493,421,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,nGen Flex,FLSUN,V400,Review,329,319,576,566,494,422,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,PA,FLSUN,Q5,Review,329,319,577,567,495,423,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,HT,LDO Motors,Voron 2.4 300,Review,330,320,578,568,496,424,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,XT-CF20,LDO Motors,Voron 2.4 350,Review,330,320,580,570,497,424,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,HT Max,LDO Motors,Voron Trident 250,Review,330,320,581,571,498,425,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,LW-PLA,LDO Motors,Voron Trident 300,Review,330,320,582,572,499,426,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,PLA/PHA,LDO Motors,Voron V0-S1,Review,331,321,583,573,500,427,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,WoodFill,LDO Motors,Voron V0.2-S1,Review,331,321,584,574,501,428,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,CorkFill,MINGDA,Magician Max,Review,331,321,585,575,502,429,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,Bronzefill,MINGDA,Magician Pro,Review,331,321,587,577,503,429,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,CopperFill,MINGDA,Magician X2,Review,332,322,588,578,504,430,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,BrassFill,Qidi Tech,i-Fast,Review,332,322,589,579,505,431,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,GlowFill,Qidi Tech,X-CF Pro,Review,332,322,590,580,506,432,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,Green-TEC,Qidi Tech,X-Max 3,Review,332,322,591,581,507,433,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,Ultrafuse ASA,Qidi Tech,X-Plus 3,Review,332,322,592,582,508,434,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,PLA,Qidi Tech,X-Smart 3,Review,333,323,593,583,509,435,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,HTPLA,Snapmaker,Artisan,Review,333,323,595,585,510,435,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,Matte Fiber HTPLA,Snapmaker,Artisan 3D Drucker,Review,333,323,596,586,511,436,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,Carbon Fiber PLA,Snapmaker,J1,Review,333,323,597,587,512,437,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,Stainless Steel PLA,Snapmaker,J1s,Review,334,324,598,588,513,438,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,Iron PLA,Snapmaker,Snapmaker 2.0,Review,334,324,599,589,514,439,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,Magnetic Iron PLA,Snapmaker,SV01 Pro,Review,334,324,600,590,515,440,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,Aromatic Coffee HTPLA,Sovol,SV04,Review,334,324,602,592,516,440,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,Aromatic Pine HTPLA,Sovol,SV06,Review,335,325,603,593,517,441,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,Aromatic Basil HTPLA,Sovol,SV06 Plus,Review,335,325,604,594,518,442,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,Aromatic Lavender HTPLA,Sovol,SV07,Review,335,325,605,595,519,443,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,Aromatic Eucalyptus HTPLA,Zortrax,M200 Plus,Review,335,325,606,596,520,444,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,Aromatic Cinnamon HTPLA,Zortrax,M300 Dual,Review,336,326,607,597,521,445,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,Aromatic Peppermint HTPLA,Ultimaker,Ultimaker S5 Pro Bundle,Review,336,326,608,598,522,446,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,Polycarbonate-ABS Alloy,Ultimaker,Ultimaker S5,Review,336,326,610,600,523,446,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,Polycarbonate-ABS Alloy Carbon Fiber,Ultimaker,Ultimaker S3,Review,336,326,611,601,524,447,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,Crystal Clear PLA,Ultimaker,Ultimaker 2+ Connect,Review,337,327,612,602,525,448,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,Glitter Flake HTPLA,Ultimaker,Ultimaker 2 Extended+,Review,337,327,613,603,526,449,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,Galactic Empire Imperial Gray HTPLA,Ultimaker,Ultimaker 2+,Review,337,327,614,604,527,450,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,The Original Carbon Fiber PLA,Ultimaker,Ultimaker Original+,Review,337,327,615,605,528,451,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series PLA,Ultimaker,Ultimaker 3,Review,338,328,616,606,529,452,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series PETG,Prusa,Original Prusa i3 MK3,Review,338,328,618,608,530,452,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series ABS,Prusa,Original Prusa i3 MK3S,Review,338,328,619,609,531,453,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series PRO Series PLA,Prusa,Original Prusa i3 MK3S+,Review,338,328,620,610,532,454,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series PRO Series PETG,Prusa,Original Prusa Mini,Review,339,329,621,611,533,455,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series Nylon,Prusa,Original Prusa i3 MK2,Review,339,329,622,612,534,456,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series Flexible TPU,Prusa,Original Prusa i3 MK2S,Review,339,329,623,613,535,457,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series PVA,Prusa,Original Prusa i3 MK2.5,Review,339,329,625,615,536,457,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series HIPS,AnkerMake,M5,Review,340,330,626,616,537,458,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series ASA,AnkerMake,M5C,Review,340,330,627,617,538,459,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series PC ,Anycubic,Kobra 2,Review,340,330,628,618,539,460,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series CF-Nylon (Carbon Fiber Nylon),Anycubic,Kobra 2 Max,Review,340,330,629,619,540,461,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series Fiberglass PETG,Anycubic,Kobra 2 Neo,Review,340,330,630,620,541,462,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series Gypsum-PHA (PLA with gypsum),Anycubic,Kobra 2 Plus,Review,341,331,631,621,542,463,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series Multicolor PLA,Anycubic,Kobra 2 Pro,Review,341,331,633,623,543,463,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series Wood PLA,COMGROW,T500,Review,341,331,634,624,544,464,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series Color Changing PLA,Creality,CR-10 Max,Review,341,331,635,625,545,465,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series Pro ABS,Creality,CR-10 SE,Review,342,332,636,626,546,466,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series Pro ABS-R,Creality,CR-10 Smart Pro,Review,342,332,637,627,547,467,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series Pro PETG,Creality,CR-200B Pro,Review,342,332,638,628,548,468,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series Pro Flex (Flexible TPU),Creality,CR-3040 Pro,Review,342,332,640,630,549,468,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,EasyFil PLA,Creality,CR-5 Pro High-​Temp,Review,343,333,641,631,550,469,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,EasyFil ABS,Creality,CR-​M4,Review,343,333,642,632,551,470,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,HDglass PETG,Creality,CR-10 V3,Review,343,333,643,633,552,471,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,TitanX ABS,Creality,CR-10 Max,Review,343,333,644,634,553,472,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,ApolloX ASA,Creality,CR-10 SE,Review,344,334,645,635,554,473,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,FlexiFil TPU,Creality,CR-10 Smart Pro,Review,344,334,646,636,555,474,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,Volcano PLA,Creality,CR-200B Pro,Review,344,334,648,638,556,474,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,StoneFil,Creality,CR-3040 Pro,Review,344,334,649,639,557,475,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,MetalFil,Creality,CR-5 Pro High-​Temp,Review,345,335,650,640,558,476,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,CarbonFil,Creality,CR-​M4,Review,345,335,651,641,559,477,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,WoodFil,Elegoo,Neptune 3 Max,Review,345,335,652,642,560,478,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,PEEK,Elegoo,Neptune 3 Plus,Review,345,335,653,643,561,479,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,PC-ABS,Elegoo,Neptune 3 Pro,Review,346,336,654,644,562,480,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,PCTG,Elegoo,Neptune 4,Review,346,336,656,646,563,480,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,PolyDissolve,Elegoo,Neptune 4 Max,Review,346,336,657,647,564,481,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,EasyCork,Elegoo,Neptune 4 Plus,Review,346,336,658,648,565,482,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,EasyWood,Elegoo,Neptune 4 Pro,Review,347,337,659,649,566,483,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,EasyMarble,FlashForge,Adventurer 3,Review,347,337,660,650,567,484,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,EasyCarbon,FlashForge,Adventurer 3 Pro,Review,347,337,661,651,568,485,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,ReForm,FlashForge,Adventurer 4,Review,347,337,663,653,569,485,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Priline,PLA,FlashForge,Adventurer 4 Pro,Review,348,338,664,654,570,486,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Priline,PETG,FlashForge,Creator 3 Pro,Review,348,338,665,655,571,487,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Priline,TPU,FlashForge,Guider 3,Review,348,338,666,656,572,488,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Priline,Silk PLA,FLSUN,Super Racer,Review,348,338,667,657,573,489,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Priline,Marble PLA,FLSUN,V400,Review,348,338,668,658,574,490,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Priline,Wood PLA,FLSUN,Q5,Review,349,339,669,659,575,491,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Priline,Carbon Fiber PLA,LDO Motors,Voron 2.4 300,Review,349,339,671,661,576,491,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Priline,Rainbow PLA (Multi-Color PLA),LDO Motors,Voron 2.4 350,Review,349,339,672,662,577,492,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Priline,Flex TPU,LDO Motors,Voron Trident 250,Review,349,339,673,663,578,493,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Priline,Glitter PLA,LDO Motors,Voron Trident 300,Review,350,340,674,664,579,494,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Priline,Copper PLA,LDO Motors,Voron V0-S1,Review,350,340,675,665,580,495,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Priline,Bronze PLA,LDO Motors,Voron V0.2-S1,Review,350,340,676,666,581,496,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
taulman3D,T-Glase (PETT),MINGDA,Magician Max,Review,350,340,678,668,582,496,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
taulman3D,Bridge (Nylon),MINGDA,Magician Pro,Review,351,341,679,669,583,497,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
taulman3D,Alloy 910 (Nylon),MINGDA,Magician X2,Review,351,341,680,670,584,498,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
taulman3D,n-vent (PETT),Qidi Tech,i-Fast,Review,351,341,681,671,585,499,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
taulman3D,Guidel!ne (Nylon),Qidi Tech,X-CF Pro,Review,351,341,682,672,586,500,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
taulman3D,PCTPE (TPE),Qidi Tech,X-Max 3,Review,352,342,683,673,587,501,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
taulman3D,680 FDA Nylon,Qidi Tech,X-Plus 3,Review,352,342,684,674,588,502,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
taulman3D,TECH-G (PETT),Qidi Tech,X-Smart 3,Review,352,342,686,676,589,502,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
taulman3D,Tritan (Copolyester),Snapmaker,Artisan,Review,352,342,687,677,590,503,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
taulman3D,n-vent T (High-Strength PETT),Snapmaker,Artisan 3D Drucker,Review,353,343,688,678,591,504,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
taulman3D,T-Lyne (PETT),Snapmaker,J1,Review,353,343,689,679,592,505,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,CarbonX Carbon Fiber PETG,Snapmaker,J1s,Review,353,343,690,680,593,506,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,ESD-Safe PETG,Snapmaker,Snapmaker 2.0,Review,353,343,691,681,594,507,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,Pro PLA,Snapmaker,SV01 Pro,Review,354,344,692,682,595,508,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,Pro PETG,Sovol,SV04,Review,354,344,694,684,596,508,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,Pro ABS,Sovol,SV06,Review,354,344,695,685,597,509,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
